permit_number,sub_type,work_type,permit_location,date_issued,work_description,status,folder_owner,folder_owner_addrhouse,folder_owner_addrstreet,folder_owner_addrstreettype,folder_owner_addrunittype,folder_owner_addrunit,folder_owner_addrcity,folder_owner_addrprovince,folder_owner_addrpostal,folder_owner_phone,property_owner,property_owner_addrhouse,property_owner_addrstreet,property_owner_addrstreettype,property_owner_addrunittype,property_owner_addrunit,property_owner_addrcity,property_owner_addrprovince,property_owner_addrpostal,property_owner_phone,total_existing_bldg_footage,total_new_add_footage,total_valuation_remodel,total_job_valuation,remodel_repair_footage,number_of_units,usage_category,legal_description,geocoded_address,lat,lng,accuracy,city,postal_code,state,county
1998-009434 DS,Res. Driveway & Sidewalk,New,6901 Finklea Cove                  A .00000,04/02/1998,New Two Story Res Ww/Att Gar & Entry & Covered,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,,,,6901 FINKLEA COVE,30.3617494,-97.80394307,,,,,
1998-009434 EP,R- 101 Single Family Houses,New,6901 Finklea Cove                  A .00000,04/02/1998,New Two Story Res Ww/Att Gar & Entry & Covered,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,,6901 FINKLEA COVE,30.3617494,-97.80394307,,,,,
1998-009434 MP,R- 101 Single Family Houses,New,6901 Finklea Cove                  A .00000,04/02/1998,New Two Story Res Ww/Att Gar & Entry & Covered,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,,6901 FINKLEA COVE,30.3617494,-97.80394307,,,,,
1998-009434 PP,R- 101 Single Family Houses,New,6901 Finklea Cove                  A .00000,04/02/1998,New Two Story Res Ww/Att Gar & Entry & Covered,Final,,,,,,,,,,,,,,,,,,,,,,,,150000,,1,,,6901 FINKLEA COVE,30.3617494,-97.80394307,,,,,
1998-009436 BP,R- 435 Renovations/Remodel ,Remodel,4901 Ridge Oak Drive               A .00000,04/02/1998,Remodel Master Bath,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,,4901 RIDGE OAK DRIVE,30.33336958,-97.7631794,,,,,
1998-009436 EP,R- 435 Renovations/Remodel ,Remodel,4901 Ridge Oak Drive               A .00000,04/02/1998,Remodel Master Bath,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,,4901 RIDGE OAK DRIVE,30.33336958,-97.7631794,,,,,
1998-009436 MP,R- 435 Renovations/Remodel ,Remodel,4901 Ridge Oak Drive               A .00000,04/02/1998,Remodel Master Bath,VOID,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,,4901 RIDGE OAK DRIVE,30.33336958,-97.7631794,,,,,
1998-009436 PP,R- 435 Renovations/Remodel ,Remodel,4901 Ridge Oak Drive               A .00000,04/02/1998,Remodel Master Bath,Final,,,,,,,,,,,,,,,,,,,,,,,,30000,,1,,,4901 RIDGE OAK DRIVE,30.33336958,-97.7631794,,,,,
1998-009437 PP,Residential ,Remodel,510 Leland Street                 A  00000,04/02/1998,Repair Gas Leaks-Residence,Final,,,,,,,,,,,,,,,,,,,,,,,,250,,1,,Lot: 10 Block:   Subdivision:  ,510 LELAND STREET,30.24185221,-97.7480388,,,,,
1998-009438 EP,Commercial,Remodel,1100 Kramer Lane                   A  00000,04/02/1998,Electrical Equiptment Hookup Only(Pmt#9710926),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,1100 KRAMER LANE,30.38220843,-97.69166446,,,,,
1998-009438 MP,Commercial,Remodel,1100 Kramer Lane                   A  00000,04/02/1998,Electrical Equiptment Hookup Only(Pmt#9710926),Final,,,,,,,,,,,,,,,,,,,,,,,,500,,1,,,1100 KRAMER LANE,30.38220843,-97.69166446,,,,,
1998-009440 EP,Residential ,Remodel,2705 Maravillas Cove               C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 13 Block: F Subdivision: BARTON CREEK SECTION G, PHASE 1",2705 MARAVILLAS COVE,30.28792189,-97.87040796,,,,,
1998-009440 MP,Residential ,Remodel,2705 Maravillas Cove               C  00000,04/02/1998,New Residence-Service Only,Final,,,,,,,,,,,,,,,,,,,,,,,,,,1,,"Lot: 13 Block: F Subdivision: BARTON CREEK SECTION G, PHASE 1",2705 MARAVILLAS COVE,30.28792189,-97.87040796,,,,,
1998-009443 EP,Residential ,Remodel,502 North Loop Boulevard West     A  00000,04/02/1998,Upgrade Existing Electrical Service,Final,,,,,,,,,,,,,,,,,,,,,,,,950,,1,,Lot: 71 Block:   Subdivision: NORTHFIELD ADDITION,502 NORTH LOOP BOULEVARD WEST,30.31983714,-97.72622865,,,,,
1998-009443 MP,Residential ,Remodel,502 North Loop Boulevard West     A  00000,04/02/1998,Upgrade Existing Electrical Service,Final,,,,,,,,,,,,,,,,,,,,,,,,950,,1,,Lot: 71 Block:   Subdivision: NORTHFIELD ADDITION,502 NORTH LOOP BOULEVARD WEST,30.31983714,-97.72622865,,,,,
1998-009446 MP,Commercial,Remodel,414 Johanna Street West           A  00000,04/02/1998,Install 2 Circuits,VOID,,,,,,,,,,,,,,,,,,,,,,,,150,,1,,Lot: 18 Block:   Subdivision:  ,414 JOHANNA STREET WEST,30.24566384,-97.75563425,,,,,
1998-009448 BP,R- 435 Renovations/Remodel ,Remodel,1718 Summit View                   A  00000,04/02/1998,Enclose Exist Garage For A Laundry/Utilityrm,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,Lot: 83 Block:   Subdivision:  ,1718 SUMMIT VIEW,30.28568426,-97.76085061,,,,,
1998-009448 DS,,,1718 Summit View                   A  00000,04/02/1998,Enclose Exist Garage For A Laundry/Utilityrm,VOID,,,,,,,,,,,,,,,,,,,,,,,,3000,,,,Lot: 83 Block:   Subdivision:  ,1718 SUMMIT VIEW,30.28568426,-97.76085061,,,,,
1998-009448 EP,R- 435 Renovations/Remodel ,Remodel,1718 Summit View                   A  00000,04/02/1998,Enclose Exist Garage For A Laundry/Utilityrm,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,Lot: 83 Block:   Subdivision:  ,1718 SUMMIT VIEW,30.28568426,-97.76085061,,,,,
1998-009448 MP,R- 435 Renovations/Remodel ,Remodel,1718 Summit View                   A  00000,04/02/1998,Enclose Exist Garage For A Laundry/Utilityrm,Expired,,,,,,,,,,,,,,,,,,,,,,,,3000,,1,,Lot: 83 Block:   Subdivision:  ,1718 SUMMIT VIEW,30.28568426,-97.76085061,,,,,
1998-009450 EP,Residential ,Remodel,9013 Quail Valley Drive            A .00000,04/02/1998,H & T Loop For New Construction(9701198),Final,,,,,,,,,,,SOUSARES LYNN SCOTT,,,,,,AUSTIN,TX,78758 6623,,,,,500,,1,,,9013 QUAIL VALLEY DRIVE,30.3639449,-97.70669204,,,,,
1998-009450 MP,Residential ,Remodel,9013 Quail Valley Drive            A .00000,04/02/1998,H & T Loop For New Construction(9701198),Final,,,,,,,,,,,SOUSARES LYNN SCOTT,,,,,,AUSTIN,TX,78758 6623,,,,,500,,1,,,9013 QUAIL VALLEY DRIVE,30.3639449,-97.70669204,,,,,
1998-009451 BP,C-1000 Commercial Remodel,Remodel,11130 Jollyville Road               A .00300,04/02/1998,Interior Remodel To Admn Offices,Final,,,,,,,,,,,,,,,,,,,,,,,,25636,,1,,,11130 JOLLYVILLE ROAD,30.40832679,-97.74808469,,,,,
1998-009451 EP,C-1000 Commercial Remodel,Remodel,11130 Jollyville Road               A .00300,04/02/1998,Interior Remodel To Admn Offices,Final,,,,,,,,,,,,,,,,,,,,,,,,25636,,1,,,11130 JOLLYVILLE ROAD,30.40832679,-97.74808469,,,,,
1998-009451 MP,C-1000 Commercial Remodel,Remodel,11130 Jollyville Road               A .00300,04/02/1998,Interior Remodel To Admn Offices,Final,,,,,,,,,,,,,,,,,,,,,,,,25636,,1,,,11130 JOLLYVILLE ROAD,30.40832679,-97.74808469,,,,,
1998-009453 BP,C-1000 Commercial Remodel,Remodel,2214 Braker Lane West              A  00000,04/02/1998,Non-Structural Interior Demo Only,Final,,,,,,,,,,,,,,,,,,,,,,,,10000,,1,,,2214 BRAKER LANE WEST,30.39359983,-97.71329951,,,,,
1998-009454 BP,C-1000 Commercial Remodel,Remodel,816 Congress Avenue               A  00350,04/02/1998,Remodel Administrative Office,VOID,,,,,,,,,,,,,,,,,,,,,,,,143000,,1,,CEN 19FT OF LOT 4 BLOCK 098 ORIGINAL CITY (TOTAL SQ FT 3040),816 CONGRESS AVENUE,30.2705902,-97.74233901,,,,,
1998-009454 EP,C-1000 Commercial Remodel,Remodel,816 Congress Avenue               A  00350,04/02/1998,Remodel Administrative Office,Final,,,,,,,,,,,,,,,,,,,,,,,,143000,,1,,CEN 19FT OF LOT 4 BLOCK 098 ORIGINAL CITY (TOTAL SQ FT 3040),816 CONGRESS AVENUE,30.2705902,-97.74233901,,,,,
1998-009454 MP,C-1000 Commercial Remodel,Remodel,816 Congress Avenue               A  00350,04/02/1998,Remodel Administrative Office,VOID,,,,,,,,,,,,,,,,,,,,,,,,143000,,1,,CEN 19FT OF LOT 4 BLOCK 098 ORIGINAL CITY (TOTAL SQ FT 3040),816 CONGRESS AVENUE,30.2705902,-97.74233901,,,,,
1998-009454 PP,C-1000 Commercial Remodel,Remodel,816 Congress Avenue               A  00350,04/02/1998,Remodel Administrative Office,VOID,,,,,,,,,,,,,,,,,,,,,,,,143000,,1,,CEN 19FT OF LOT 4 BLOCK 098 ORIGINAL CITY (TOTAL SQ FT 3040),816 CONGRESS AVENUE,30.2705902,-97.74233901,,,,,
1998-009457 BP,C-1000 Commercial Remodel,Remodel,5204 Ben White Boulevard East      A 400000,04/02/1998,"Remodel 3rd Flr Rated Corridor,Fab Spt Cd#2252",Final,,,,,,,,,,,SPANSION LLC,,,,,,SUNNYVALE,CA,94088 3453,,,,,17100,,1,,Lot: 1 Block: 1 Subdivision: SUNRIDGE PARK SECTION TWO RESUBDIVISION,5204 BEN WHITE BOULEVARD EAST,30.21435432,-97.72481156,,,,,
1998-009458 EP,Commercial,Remodel,4315 Guadalupe Street              A C00200,04/02/1998,Replace Disconnect For Elevator Control Panel,VOID,,,,,,,,,,,,,,,,,,,,,,,,395,,1,,LOT A HYDE PARK ADDN NO 1 AMENDED PLAT OF LOTS 1-12 BLK 10 HYDE PARK ANNEX NO 2,4315 GUADALUPE STREET,30.30915457,-97.73366852,,,,,
1998-009458 MP,Commercial,Remodel,4315 Guadalupe Street              A C00200,04/02/1998,Replace Disconnect For Elevator Control Panel,VOID,,,,,,,,,,,,,,,,,,,,,,,,395,,1,,LOT A HYDE PARK ADDN NO 1 AMENDED PLAT OF LOTS 1-12 BLK 10 HYDE PARK ANNEX NO 2,4315 GUADALUPE STREET,30.30915457,-97.73366852,,,,,
1998-011374 BP,R- 435 Renovations/Remodel ,Remodel,3011 18 Street East                A  00000,04/02/1998,Repair To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,Lot: 6 Block: 3 Subdivision: MCKINLEY HEIGHTS NO. 3,3011 18 STREET EAST,30.28075642,-97.70437573,,,,,
1998-011374 EP,R- 435 Renovations/Remodel ,Remodel,3011 18 Street East                A  00000,04/02/1998,Repair To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,Lot: 6 Block: 3 Subdivision: MCKINLEY HEIGHTS NO. 3,3011 18 STREET EAST,30.28075642,-97.70437573,,,,,
1998-011374 MP,R- 435 Renovations/Remodel ,Remodel,3011 18 Street East                A  00000,04/02/1998,Repair To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,Lot: 6 Block: 3 Subdivision: MCKINLEY HEIGHTS NO. 3,3011 18 STREET EAST,30.28075642,-97.70437573,,,,,
1998-011374 PP,R- 435 Renovations/Remodel ,Remodel,3011 18 Street East                A  00000,04/02/1998,Repair To Min Stds 60 Days,Final,,,,,,,,,,,,,,,,,,,,,,,,12000,,1,,Lot: 6 Block: 3 Subdivision: MCKINLEY HEIGHTS NO. 3,3011 18 STREET EAST,30.28075642,-97.70437573,,,,,
1998-014398 BP,C- 327 Stores & Customer Services,New,14910 F M Road 1825                 P .00000,04/02/1998,New Restaurant (Jack In The Box),Final,,,,,,,,,,,,,,,,,,,,,,,,220000,,1,,,14910 F M ROAD 1825,,,,,,,
1998-014398 EP,C- 327 Stores & Customer Services,New,14910 F M Road 1825                 P .00000,04/02/1998,New Restaurant (Jack In The Box),Final,,,,,,,,,,,,,,,,,,,,,,,,220000,,1,,,14910 F M ROAD 1825,,,,,,,
1998-014398 MP,C- 327 Stores & Customer Services,New,14910 F M Road 1825                 P .00000,04/02/1998,New Restaurant (Jack In The Box),Final,,,,,,,,,,,,,,,,,,,,,,,,220000,,1,,,14910 F M ROAD 1825,,,,,,,
1998-014398 PP,C- 327 Stores & Customer Services,New,14910 F M Road 1825                 P .00000,04/02/1998,New Restaurant (Jack In The Box),Final,,,,,,,,,,,,,,,,,,,,,,,,220000,,1,,,14910 F M ROAD 1825,,,,,,,
1998-015059 BP,C- 327 Stores & Customer Services,New,6210 Ben White Boulevard East      A  00000,04/02/1998,New Restaurant (Wendy\'S),Final,,,,,,,,,,,PISCES FOODS L L C WENDYS #18 %PISCES FOODS LLC,,,,,,AUSTIN,TX,78731 4992,,,,,380000,,1,,"Lot: 5A Block: A Subdivision: BROCK BLUEBONNET SUBD, AMENDED PLAT OF LOTS 4 & 5, BLOCK A",6210 BEN WHITE BOULEVARD EAST,30.21293169,-97.71265329,,,,,
1998-015059 DS,Com. Driveway & Sidewalk,New,6210 Ben White Boulevard East      A  00000,04/02/1998,New Restaurant (Wendy\'S),Final,,,,,,,,,,,PISCES FOODS L L C WENDYS #18 %PISCES FOODS LLC,,,,,,AUSTIN,TX,78731 4992,,,,,380000,,,,"Lot: 5A Block: A Subdivision: BROCK BLUEBONNET SUBD, AMENDED PLAT OF LOTS 4 & 5, BLOCK A",6210 BEN WHITE BOULEVARD EAST,30.21293169,-97.71265329,,,,,
1998-015059 EP,C- 327 Stores & Customer Services,New,6210 Ben White Boulevard East      A  00000,04/02/1998,New Restaurant (Wendy\'S),Final,,,,,,,,,,,PISCES FOODS L L C WENDYS #18 %PISCES FOODS LLC,,,,,,AUSTIN,TX,78731 4992,,,,,380000,,1,,"Lot: 5A Block: A Subdivision: BROCK BLUEBONNET SUBD, AMENDED PLAT OF LOTS 4 & 5, BLOCK A",6210 BEN WHITE BOULEVARD EAST,30.21293169,-97.71265329,,,,,
1998-015059 MP,C- 327 Stores & Customer Services,New,6210 Ben White Boulevard East      A  00000,04/02/1998,New Restaurant (Wendy\'S),Final,,,,,,,,,,,PISCES FOODS L L C WENDYS #18 %PISCES FOODS LLC,,,,,,AUSTIN,TX,78731 4992,,,,,380000,,1,,"Lot: 5A Block: A Subdivision: BROCK BLUEBONNET SUBD, AMENDED PLAT OF LOTS 4 & 5, BLOCK A",6210 BEN WHITE BOULEVARD EAST,30.21293169,-97.71265329,,,,,
1998-015059 PP,C- 327 Stores & Customer Services,New,6210 Ben White Boulevard East      A  00000,04/02/1998,New Restaurant (Wendy\'S),Final,,,,,,,,,,,PISCES FOODS L L C WENDYS #18 %PISCES FOODS LLC,,,,,,AUSTIN,TX,78731 4992,,,,,380000,,1,,"Lot: 5A Block: A Subdivision: BROCK BLUEBONNET SUBD, AMENDED PLAT OF LOTS 4 & 5, BLOCK A",6210 BEN WHITE BOULEVARD EAST,30.21293169,-97.71265329,,,,,
